name,ilosc_patentow
MARKOWICZ PRZEMYSLAW,48
GRZEGORY IZABELLA,35
HAJDUCZENIA MAREK,57
WROBEL ZBIGNIEW,43
SZCZECINSKI PRZEMYSLAW,14
PATELKA MACIEJ,31
COHEN BENJAMIN,154
MUSIAL PAWEL,33
PRIEBE WALDEMAR,143
ORKISZ MICHAL,75
PRON ADAM,43
PIOTROWSKI TADEUSZ,22
DZIEDZIC JERZY,20
CWALINA KRZYSZTOF,14
WIECZOREK MACIEJ,74
RYLKO MAREK,40
TASZ MACIEJ,85
KUCZYNSKI KONRAD,26
PAPINA JAN,16
SZUSTER MIROSLAW,30
SWIERCZEK REMI,17
SKOWRON PIOTR,14
KACPRZAK KAROL,24
CERMAK STANISLAV,20
MAJCHRZAK MARIUSZ,14
LUBICKI PIOTR,37
SWEDEK BOGDAN,38
JEWESS GORDON,48
WILK ANDRZEJ,16
GIZIEWICZ WOJCIECH,21
PIETRZKOWSKI ZBIGNIEW,85
CHLOPEK KRZYSZTOF,40
PACZKOWSKI REMIGIUSZ,25
CHMIELEWSKI ANDRZEJ,33
UTRATA KAMIL,33
CZYZEWSKI JAN,78
RILLICH MALGORZATA,74
SZRAJER MAREK,15
PIECKO KRYSTIAN,16
GORSKI BOHDAN,14
WIZNEROWICZ MACIEJ,18
OLEJNIK JOZEF,37
BIENKOWSKA JADWIGA,62
GORNY PIOTR,21
NICKELL ERIC,52
FEDOR SZYMON,18
GOCEK PAWEL,47
SCHMADERER FRANZ,20
ROGOZA JAROSLAW,21
WIMMER MALGORZATA,16
CHODYNSKI MICHAL,26
BAETER THORSTEN,15
KORFF MICHAEL,16
SIAST JAKUB,14
STOZEK JOLANTA,19
HOFFMANN HANS-REINER,35
TOBOROWICZ ANDRZEJ,23
PISKORZ WALDEMAR,40
KOZIARA JOANNA,47
KUROWSKI KRZYSZTOF,32
GOLDASZ JANUSZ,31
ZAWADZKA MONIKA,20
OLCZAK JACEK,29
LEDZINSKI JANUSZ,15
STRUPINSKI SLAWOMIR,17
OLEJNICZAK SYLWIA,18
RITTER STANISLAWA,24
MUSIAL HENRYK,15
CHOJECKI PAWEL,16
WYSOCKA MALGORZATA,17
PESZT MAREK,16
CHMIELEWSKI ROBERT,24
LISOWSKI ANDRZEJ,14
PENCZEK PIOTR,24
FILIPIAK MAREK,24
KOZIOL KRZYSZTOF,46
SZYSZKA GRZEGORZ,14
SZOT KRZYSZTOF,14
ZIMECKI MICHAL,14
GAJDECZKO BOGUSLAW,19
STOLARSKI KRZYSZTOF,20
KORBEL KRZYSZTOF,18
HUPKA JAN,14
NACCACHE DAVID,523
LEWERA ADAM,22
BOROWIAK MALGORZATA,15
TURSKI ANDRZEJ,101
PAWLISZYN JANUSZ,85
MORAWSKI ROMAN,31
MARKOWSKI PIOTR,54
CYRKIEWICZ MARCELI,21
HAINTZE JERZY,23
PENCZEK IRENA,20
DZIUBA ROBERT,31
KASZCZUK MICHAL,20
CZARDYBON WOJCIECH,27
ZIEMIAN SABINA,31
CHROBOCZEK JADWIGA,24
STANIKOWSKI ROBERT,18
KOCH WERNER,417
HAMMER ERLING,26
GOGOLEWSKI SYLWESTER,67
PALUCKA ANNA,109
MARCZEWSKI DAWID,29
SPLAWSKI IGOR,115
ROSOLOWSKI EUGENIUSZ,94
POGIEL ARTUR,24
RASZUK ROBERT,67
HERLING ERWIN,20
SKIBSKI KONRAD,68
KUBIN MAREK,16
WIEBEL CHRISTIAN,16
QIN ZHONGBIN,175
GEMBALA ADAM,23
KUBICKI ANTONI,23
IZYKOWSKI JAN,91
BIALY JAN,24
WYSZOGRODZKI WOJCIECH,62
VOGT ANDRZEJ,18
WELNICKI MICHAL,16
ZEREK BARTLOMIEJ,44
LAPORTE REGENT,23
MILKA GRZEGORZ,15
GRUSZECKI WOJCIECH,22
FABRYKOWSKI GRZEGORZ,89
ZIELINSKI MARCIN,19
SZELAG WOJCIECH,53
KULA PIOTR,43
WOINSKI GRZEGORZ,25
WOJTOWICZ JANUSZ,39
SAFJAN KRYSTIAN,17
WEBER-DABROWSKA BEATA,34
WIERINGA JAN,32
STUTZ JOSEF,38
CEGIELSKI MAREK,17
GOLEBIOWSKI ADAM,118
KUCHARCZYK DAMIAN,33
WITT DARIUSZ,14
PEDERSEN TOMAS,31
DAHAN ANDRE,19
MALINOWSKI LUKASZ,56
SIBILSKA IZABELA,29
PIOTROWSKI MICHAEL,36
SOKOLOWSKI PIOTR,16
STANIEWICZ ZBYSLAW,93
BUJNICKI JANUSZ,22
GROSSE BOEWING,24
KUBIAK BLAZEJ,25
GAZA LUKASZ,35
STANCZAK ALEKSANDRA,17
ROJEK PIOTR,24
JANUSZEWSKI MACIEJ,28
WIELICKI RAFAL,41
RZODECZKO ANNA,18
LEWENSTAM ANDRZEJ,26
BOROWKA JULIA,19
PYRTEK PIOTR,14
GOLZ DIRK,17
MALKOWSKA MAGDALENA,14
MIGASZEWSKI STEFAN,18
CEBULA MATEUSZ,14
SLUSARCZYK MAGDALENA,17
FLOREK RYSZARD,42
KLOPOTEK MIECZYSLAW,15
WYSOCKI WOJCIECH,14
HANDZEL MILOSZ,17
WYSZKO ELIZA,34
KAZALSKI TOMASZ,46
WASZAK MICHAL-WOLFGANG,44
JUST MARCIN,27
SOKOLOWSKI BARTLOMIEJ,27
STANIKOWSKI ANDRZEJ,15
SKOWERSKI KRZYSZTOF,39
KUCHARSKI ROBERT,16
FERNANDEZ MANUEL,47
MAGIER TOMASZ,20
ADAMCZYK BOZENA,15
BABOROWSKI JACEK,18
OLDAK EWA,19
GLENZ ANDREAS,27
SAJDAK LUKASZ,14
PLONSKA-OCYPA KATARZYNA,17
KOTOWICZ ADAM,20
KASPRZYKOWSKI FRANCISZEK,16
KONOPA JERZY,31
KWASNIEWSKI WALDEMAR,14
LATKA TOMASZ,15
JANOWSKI BARTLOMIEJ,18
PALIWODA-PROBESKA GRAZYNA,19
ANGELOW IWAJLO,22
MAJKA ZBIGNIEW,53
SZKULMOWSKI MACIEJ,27
WOZNIAK TOMASZ,35
WOJTKOWSKI MACIEJ,32
RUDA MICHAL,30
GRZYWACZ PAWEL,69
REBIZANT WALDEMAR,43
LUBINSKI JAN,31
NARUSZEWICZ MAREK,37
SUT MARTA,20
CHOUDHARY SANJEEV,15
GARCZYNSKI JERZY,122
MALKOWSKI MARCIN,14
REJMAN MARCIN,324
BRYZEK JANUSZ,130
FLORKOWSKI MAREK,24
RUT TADEUSZ,22
RUTYNOWSKI WLODZINIERZ,54
PLUCIENNICZAK ANDRZEJ,56
PLUCIENNICZAK GRAZYNA,39
MACKE WLODZIMIERZ,131
WRZESINSKI JAKUB,27
BOUIGEON CHRISTIAN,22
MAKOSA KAZIMIERZ,40
PLESKOT ANDRZEJ,91
DOMANSKI MAREK,38
BODZIONY MICHAL,18
GLOWATY GRZEGORZ,30
GALEZOWSKI MICHAL,35
GRANEK FILIP,32
ZAGRODZKA JOANNA,14
LEWANDOWSKI MAREK,63
SZCZERBA MAREK,31
JANCZAK TOMASZ,48
JAKUBEK JAN,20
WEGNER KRZYSZTOF,33
LECH GRZEGORZ,15
MAZUR WIESLAW,78
ZARZYCKI DANIEL,20
OLEJNIK JERZY,164
PAWLOWSKI MACIEJ,45
KLYS PAWEL,29
GRELA KAROL,65
MICEWICZ JAROSLAW,33
JEWULA TOMASZ,18
KUBALA ZBIGNIEW,43
SZAJNA TOMASZ,25
PALUCH MICHAL,35
TOPOL ANNA,39
MASLINSKI WLODZIMIERZ,21
GIEREK ADAM,33
KOZLECKI TOMASZ,26
MISICKA-KESIK ALEKSANDRA,26
DUBIEL KRZYSZTOF,25
GRUDZEWSKI MICHAL,21
WENUS JAKUB,21
POPLAWSKI WOJCIECH,17
PUPECKA MALGORZATA,63
MACYK WOJCIECH,21
STEC SEBASTIAN,16
MARSCH PATRICK,43
SIWEK ARTUR,20
KORDYL GRZEGORZ,15
MATUSIEWICZ KATARZYNA,27
BURSZTEIN SLAWOMIR,23
LEWANDOWSKA MARTA,18
GU RUI,153
DEKUNDY ANDRZEJ,26
HESSE MATTHIAS,14
AUGUSTYNIAK MARCIN,21
NOWAKOWSKA MARIA,43
CONE ROBERT,41
TOSIK GRZEGORZ,15
DREAS AGNIESZKA,15
ARCICHOWSKI BARTLOMIEJ,21
WESOLOWSKA MALGORZATA,18
PIETRASIK ROBERT,18
KROTKIEWSKI MARCIN,20
KOSATKA-PIORO ALEKSANDRA,14
WYSOCKI JERZY,15
SZCZERBA DOMINIK,15
MICHALOWSKI PAWEL,20
LAPINSKA MALWINA,17
LIPPITZ WILHELM,17
KONIECZNY ANDRZEJ,23
BEDNARKIEWICZ ARTUR,15
JAREMEK HENRYK,33
NIEWEGLOWSKI JACEK,22
BOLESLAWSKI ANDRZEJ,24
MIGASZEWSKI WIKTOR,17
MNICH ANDRZEJ,16
SUSKI TADEUSZ,34
PIERZ PIOTR,16
SIWY ZUZANNA,15
RAMS WITOLD,16
KAMINSKI KAMIL,20
MAZUR WOJCIECH,23
CUPRJAK MARCIN,14
SIWEK BARTLOMIEJ,18
DRYLA AGNIESZKA,27
KROLAK ADAM,29
SLOMCZYKOWSKI MICHAL,38
ZELECHOWSKI MARCIN,33
STRUPINSKI WLODZIMIERZ,16
KASPRZYKOWSKA REGINA,16
TENEDERENDA TADEUSZ,14
NOWAK DARIUSZ,15
PRZYBYSZ RADOSLAW,1
POSIADA O,1
GLOSNICKA RENATA,2
KARBOWIAK MIROSLAW,1
VOJCIECHOWSKI JAN,1
ROTKO MARIAN,1
ANGIELSKI STEFAN,4
KOSHELEVSKIJ DOMINIK,1
JACZEWSKI ANDRZEJ,1
BAJ STANISLAW,1
RHOOMICRONREBETASKAPPAALPHA SYLWIA,1
CHIDIC M,1
KRZYKOWSKI JAN,1
GEBALA PRZEMYSLAW,1
CZUBIK JAN,1
GRABAS BOGUS,1
FLAK MAREK,7
KOZLOWSKI JAN,1
WISNIEWSKA KATARZYNA,2
PIECHAL ANDZEI,1
STOLECKI JANUSZ,1
SNIEZYNSKI KRZYSZTOF,1
KRYSKO MARCIN,1
FIJALKA TADEUSZ,1
WILCZEWSKA AGNIESZKA,20
ENGLOT GRZEGORZ,1
WLODARCZYK MACIEJ,1
KEPINSKI MAREK,3
KOLT YUZEF,1
GONSER LUKASH,1
WACLAWIK ANDRZEJ,1
KORONA LUDWIK,1
PETEJA JERZY,1
BORSIAK JANUSZ,1
STASIAK MARIA,1
MAJDANSKI ANDRZEJ,1
MAJEWSKI ZBIGNIEW,1
UCHACZ STANISLAW,2
PENAR AGNIESZKA,1
KAPLON LUKASZ,1
GORAL PIOTR,1
TURSKI WALDEMAR,4
SZYMANSKI MARCIEJ,1
KACZMARSKA MONIKA,1
RYCERZ WOJCIECH,1
RAJTER KAMIL,3
STAWECKI KAROL,1
KEDZIERZAWSKI PIOTR,1
RADUCHA DAWID,1
BEDNARCZYK JAN,1
BODZIOCH AGNIESZKA,1
MIKOLAJEWSKI DARIUSZ,1
MILLAN WLADYSLAW,1
SAPIEZYNSKI WIESLAW,4
L OS-KUCHTA,1
WASZKIELEWICZ ANNA,9
KRYSINSKY JAN,1
PULAWSKI TADEUSZ,1
FRACZEK URSZALA,1
PRZERWA JERZY,1
GRELA ANNA,1
SIWEK JERZY,1
SROKA AGNIESZKA,1
KORNATOWSKI JAN,1
RATAJCZYK FLORIAN,1
WRONSKI JERZY,2
CHMURA PAWEL,1
PRZEWLOKA ALEKSANDRA,1
BENO PAWEL,1
BINIAS DOROTA,1
KRZYZYNSKA RENATA,1
STANISLAV TOMKOV,1
SLIWINSKI BOGDAN,1
W ODARCZYK,1
KUBACKI DANIEL,1
GUTKNECHT BOGDAN,1
CHLUBY BARBARA,1
MICHALAK PIOTR,3
MALOLEPSZY JERZEY,1
KICZOROWSKI TEODOR,1
WIELEC ANTONI,1
CIESIELSKI ARTUR,1
BLAZEWICZ ANDRZEI,1
HADRYS PIOTR,1
SZCZUREK PAWEL,3
VOL NY,1
TATARA MARCIN,1
SOBALA ZBIGNIEW,1
KIJUC RADOSLAW,1
TAAVELA JARI,4
GRZIB RYSHARD,1
OSTROWSKI ROMAN,1
KAMECZURA TOMASZ,1
CELEJ JAROSLAW,1
MLECZKO MARCIN,1
KAMINSKA KACZMAREK,1
JEDRZEJCZAK ZENON,1
TECZA WITOLD,8
KUJAN KRZYSZTOF,1
KULPINSKI JAN,2
LITWIN WOJCIECH,1
KUDYBA ARTUR,1
ZIOLO TOMASZ,1
WSUL TOMASZ,1
GIL ALEXANDER,8
BROMER JERZY,1
SOLECKI MICHAL,1
SZYMKOWIAK SZYMON,1
GALEZA KAZIMIERZ,1
KANDZIA ANTONI,11
SMIEJA HENRYK,1
WOLKOWYCKI MAREK,1
GRABOWSKA KATARZYNA,2
SZYMKOWIAK MIROSLAW,1
MEDINICE SA,1
KOSCIUCH MARTA,1
POOJARI KRISHNA,1
TREDA CEZARY,2
KARWAN-BACZEWSKA JOANNA,1
GAJ-JABLONSKI WOJCLECH,2
SZUL IGOR,1
ZIECINA SLAWOMIR,2
KEHYARI PATRICK,1
RZEPKOWSKI ANTONI,8
CZYZEWSKI PIOTR,3
EDMUND TYBOROWSKI,1
SZANDAR JAREMA,1
MEDVID MARIAN,1
OCWIEJA JAROSLAW,2
WOJTOWICZ DARIUSZ,1
KALASZCZYNSKA ILONA,4
WAWRYNIUK ANNA,1
BAJER MIECZYSLAW,1
PUDLO BOGDAN,1
JOSZKO HENRYK,1
GUT-WINIARSKA MONIKA,1
ZABKIVIKS ROBERT,1
STODOLNIK BOGDAN,1
CENIAN WITOLD,1
SKALON MATEUSZ,1
ZALESKI JAROSLAW,1
BOROWIECKI ROBERT,1
RUDNICKI JOZEF,1
KOLAWA STANIS,1
BENTKOWSKI ZDZISLAW,1
TOKARSKI GINTER,1
CICHOS JAKUB,1
KASZUBA ANDRZIJ,1
KUCHARKSI MAREK,1
PALAT TADEUSZ,1
MACH JANUSZ,1
LIPOWCZAN ADAM,1
RYCZEK LEON,1
HAN-MAREK MALGORZATA,1
CHOLODY WEISLAW,1
KAPKA DAMIAN,1
PILACINSKI WLODZIMIERZ,9
ORZECHOWSKA EMILIA,1
WYCZYNSKI TOMASZ,1
WILENSKA BEATA,5
KAKOWCZYK WIESLAW,1
KULICKI ANDRZEJ,1
SWOROBOWICZ GRZEGORZ,1
WINIECKI JAN,1
KUTS-DZERZHAVSKA ALEKSADRA,1
WASOWSKI ANDRZEJ,2
KRUPKA STANISLAW,1
BORANTYNSKI JANUSZ,1
WALCZAK RAFAL,1
DANIELOWSKI MICHAL,2
MICHALCZYK LEOPOLD,1
GOLCZ A,1
TUTAJ LUKASZ,3
PODLASKI SLAWOMIR,4
ULANOWSKI JAN,1
MACHNIK FRANCISZEK,1
WOJTOWICZ-KRAWIEC ANNA,12
EJDYS PIOTR,1
SOCHANCZAK MALGORZATA,4
KRASNOBORSKI MICHAL,1
KWIETNIOWSKI LUDWIK,1
SZUSTAKOWSKI MIECZSLAW,1
KUTNER W,1
PISZCZ MAREK,1
OLSZEWSKA MALGORZATA,9
DUDA JAN,1
ROSIAK JANUSZ,3
KALUKIEWICZ ANTONI,1
KRZYWIEC ALEXANDER,9
NAPIORA TOMASZ,2
SUCHECKI MAREK,1
PRACUCH PIOTR,1
CIESIELSKI JAROSLAW,1
GRZESKOWIAK JERZY,1
ZASADA SOBIESDAW,1
CWIAKALA MICHA,1
WINIARSKI PIOTR,1
ANDRUSKIEWICZ RYSZARD,1
STECKI WOJCIECH,1
ZAKROCZYMSKI TADEUSZ,1
GRZYWACZ MARCIN,1
JAGIELSKI ZDZISLAW,1
PENCZEK S,1
PACZEK LECZEK,4
PRIBELARK R,1
LATOCHA MALGORZATA,1
SZOPA ZBIGNIEW,1
KROL TADEUSZ,1
SULIKOWSKI KRZYSZTOF,1
ZRODOWSKI LUKASZ,1
PATKOWSKI JAN,1
PADUCH LUKASZ,1
KOWALSKA STANISLAWA,4
FILIPEK ANNA,1
SKI MARIAN,1
STANISLAV TOLPA,1
CZYZEWSKI WOJCIECH,1
LOSIEWICZ ANDRZEJ,1
BALINSKI RYSZRD,1
ROKITA PRZEMYSLAW,1
TOMASH PROT,1
MUSZALSKI JAN,1
BLASZCZYK LESZEK,1
KRAWIARZ JERZY,1
PAZDZIOREK TADEUSZ,1
BAKUNIAK IRENA,1
DIETRICH LESLAW,1
WELTER PIOTR,1
ROSINSKA KRYSTYNA,1
RZESZUT JANINA,5
GORSKIJ BOKHDAN,1
WARMUZINSKI KRZYSZTOF,9
SVAT ARKADIUSH,1
LIBURA ANDRZEJ,2
GEBAROWSKA KATARZYNA,2
GZYL PIOTR,1
KANIEWSKI LESZEK,1
CHRZANOWSKI M,1
JANKOWSKI MICHA,1
UZUNOW ELZBIETA,2
WARMINSKI MARCIN,2
STASZ BOHDAN,3
BOBOWICZ MACIEJ,1
OWOC DORIAN,1
JENDRYSIK AURELIJUSZ,1
TREFLER BRONISAW,1
LORENC JAROSLAW,1
GOC MIROSLAW,1
MITKA BOLESLAW,7
LEKH JATSEK,1
SPIKOWSKI JERZY,1
GARBARZ MARCIN,1
KRASOWSKI STANISLAW,1
ZIEBA LUKASZ,2
RYBICKI TOMASZ,1
KOMAREC MATEUSZ,1
SLIWAK AGATA,1
SWITALSKI RYSZARD,1
TONDERSKI KRZYSZTOF,1
WROBLEWSKI ANDRZEJ,1
KOZINSKI KAMIL,3
REBIZANT VAL,1
YANUSH VODA,1
KALINSKI JERZY,1
MERESTA ROBERT,1
BYDALEK ANDRZEJ,1
DURACZ ANDRZEJ,1
DOLNY ANNA,1
WESOLOWSKI RADOSLAW,1
FURMNEK TOMASZ,1
KLAUS TOMASZ,1
BUDZIKOWSKI ANDRZEJ,1
GRABARCZYK JACEK,1
WOSINSKI STANISLAW,9
ANDRZEJAK CEZARY,1
FISZER ADAM,1
ZADKA MARIAN,1
RADOMSKI ROMAN,1
WOJCIECHOWSKI WIESLAW,1
KRZYSZTOFIK MAREK,1
BADECKI RYSZARD,1
JUSZCZYK JADWIGA,2
NOWAK TEODOR,1
WNEK KAZIMIERZ,3
SMOLKA GRZEGORZ,1
SZCZUPLAK LUKASZ,1
VATSEKH SKERUKS,1
MIKHAL SKIJ,1
CHALUBOWICZ MILOSZ,1
WISZ KRZYSZTOF,1
JARZABEK MARIAN,1
GOLDA-CEPA MONIKA,2
FLESZAR MARCIN,1
OVCHAREK BARBARA,1
MACIEJEWSKI MACIEJ,1
MATYNIA TADEUSZ,1
RESZCZYNSKI LUKASZ,1
SZOLOMICKA-ORFINGER IRENA,1
JANIKOWSKI IRENEUSZ,2
GRZYB LUKASZ,2
MARCZYNSKI JOZEF,4
WOSZCZYK PAWEL,1
JATSEK EDVARD,1
NOWAK KRZYSZOF,1
BLAUT PIOTR,1
KOWAL MONIKA,1
NAWROCKI JAN,1
GIZINSKI ROBERT,1
KLIMAS WOJCIECM,1
TUZIEMSKY ALEKSANDER,1
GORYLUK DOBROMIR,1
AUGUSCINSKI ANDRZEJ,1
EIZERMAN STANISLAW,1
KOLEK ZYGMUNT,1
ZIEBORAK KAZIMIERZ,3
FALKIEWICZ KAMIL,1
ZADECKI ROBERT,4
SZCZESNY ZYGFRYD,1
TROJANOWSKI JANUSZ,1
SZAJNA ERNEST,1
LIPSSHTAJN MAREK,1
KUCHMERCHIK EVA,1
ROMASZKO KRZYSZTOF,1
WOBALIS STANISLAW,1
SLOWIK AGNIESZKA,1
KOVALSKA EVA,1
GOSZCZYNSKI TOMASZ,1
CHRAPEK TADEUSZ,1
RYCHLEWSKI JERZY,1
WIEJACKA JADWIGA,9
FARAN SKI,1
SOBOCINSKI JERZY,8
OLES JACEK,1
STRUZIK WOJCIECH,1
PALUSZKIEWICZ PIOTR,1
FRANASIK KAZIMIERZ,3
LUKOMSKA BARBARA,1
BALCERZAK KAZIMIERZ,9
TARKA ALEKSANDRA,1
KOTLINSKI ROMAN,1
WIERUSZ LECH,13
BAUHEDAM SNIEVOSKI,1
NASULEWICZ ANNA,7
WEINDICH JERZY,1
KMIECIK MICHAL,1
SKORKOWSKA-TELICHOWSKA KATARZYNA,1
DANECKI LESZEK,1
PISKOZH TOMASH,1
SAWICKA ROZA,3
MIESZALSKI DAWID,1
TYC LECH,1
OLBRYCHT ROBERT,1
KICZKE LUCJAN,1
ALTMARK LEON,1
ZALECKI JAN,1
PROBULSKY MACIEJ,1
KARKUS PAWEL,2
WYRZYKOWSKA URSZULA,1
FRYDLEWICZ KAZIMIERZ,1
SWIETOSLAWSKI PAWEL,3
KABALA JERZY,2
PENTTI PIASECKI,1
BUREK HELMUT,2
BARANSKI SYLWESTER,3
GAJEWSKA AGNIESZKA,1
MARTINEZ ALEJANDRO,1
WASIAK MACIEJ,1
RICHTA EDMUND,2
FLIS EZHI,1
ZALACHOWSKI WIKTOR,1
NOWOJEWSKI RYSZARD,1
WASIK URSZULA,1
GARBAREK PAWEL,2
KRYSIAK PIOTR,1
JUREK WOJCIECH,1
PRZYBYLO PIOTR,1
MARAS KAMIL,1
GRYGLEWICZ GRAZYNA,1
KARBOVNICHEK MIROSLAV,1
MYSZOR STANISLAW,1
MECIK MIROSLAW,1
SZCZEPANIK GRZEGORZ,2
NOWOSIELSKI SZYMON,1
TSESLAK MARIAN,1
KRZEMIENIEWSKI MIROSLAW,4
KOWALEWSKI ZDZISLAW,3
OSZAJEC MAREK,1
ZYLBERSZTEJN MICHAI,1
CHRUSCIANY LESZEK,1
SALAGACKI RYSZARD,1
KALINOWSKA ANNA,1
SZLACHCIC ANNA,1
LUZENCZYK ROBERT,4
DULAWA KRYSTIAN,1
NOWALINSKI JERZY,1
JASKO PAWEL,1
WALKIEWICZ STANISLAW,3
ZIEELINSKI MARCIN,1
BOLESLAWSKA AGNIESZKA,1
STANCZUK MARCIN,3
MIKE PIOTR,1
RUCHNIEWICZ DARIUSZ,1
MYSZKA MARCIN,1
GATSKOVSKI VOJTSEKH,1
KURYLOWICZ W,1
GRECKI MARIUSZ,1
BUS MAKSYMILIAN,1
RABSZTYN TADEUSZ,1
MARGANSKI EDWARD,10
CECEK JACEK,7
DWORNICKI PRZEMYSLAW,6
LEWANDOWSKI MIECZYSLAW,5
BUNDZ STANISLAW,1
BALZAM SEBASTIEN,1
JANCZYK RYSZARD,3
ZYWICKI PAWEL,2
MARCZYNSKI WOJCIECH,3
KARBOWSKI RADOSLAW,1
ASHOURKOFF LEV-NICHOLAEVITCH,1
KUKAWKA RAFA,1
ZILA DANIEHL,1
ZARYCKI ROBERT,1
OCZKOWSKI RYSZARD,1
GOSLINSKI JAROSLAW,1
RUPIKOWSKI GRZEGORZ,1
SKLODOWSKA ALEKSANDRA,12
MARELOVA JANA,2
KOMOSZYNSKI MICHAL,1
MARCZAK PIOTR,1
KALISZYK ZBIGNIEW,1
RAWLINGS PAUL,1
BUJNOWSKA BOZENA,1
PAWELEC WERONIKA,6
SOBON JACEK,1
LASSOTA ZBIGNEV,1
HERSCHTHAL SAMUEL,1
ZALESINSKI BARTLOMIEJ,1
WOJTASZYK SZYMON,1
TUSZKO WLODZIMIERZ,1
TRUPKIEWITZ JAKUB,1
MAKOTA MALGORZALA,1
KRYSZCZYSZYN HENRYK,1
GUMUWA STANISWAW,1
KOLBUSZEWSKI KRZYSZTOF,1
HOFFMANN BOGUSLAW,1
PAWLOWSKI MICHAL,14
KHENRIK STRUSHCHUK,1
RAC JOZEF,2
MYSLIWIEC SEBASTIAN,1
GORSKI TOMASZ,5
SZYCHOWSKI MICHAL,13
NAWROCKI JOZEF,1
PRZYBYLSKI JAROSLAW,1
VALVERDEPIEDRA JOSE,1
KIELEK RADOSLAW,2
WANATOWICZ STANISLAW,1
KURPANIK MICHAL,1
MORAWSKI IRENEUSZ,1
OSAJCA JOSEF,1
KOSZMAN ZBIGNIEW,1
KOSZULANSKI LUKASZ,1
KAPTURKIEWICZ ANDRZEJ,1
KULIKOWSKI PIOTR,1
LUPIERZ PAWEL,1
PIOTROWSKI ZBIGNIEW,1
LUKA GRZEGORZ,3
RZEZNIK JAKUB,1
ROZEJ-BIELICKA WIOLETTA,1
GOLAJ BOGDAN,1
JAKUBIUK RYSZARD,1
SMOLE MICHA,1
NOWINSKI BARTLOMIEJ,1
JAKUS BRONISLAW,1
KWAPISZ PIOTR,1
GIESLAK W,1
KEDZIORA ANDRZEJ,4
GRUSZKA ANDRZEJ,1
TRETKOWSKI ZBIGNIEW,1
RUSAK MARCIN,1
SZCZYPINSKI ZBIGNIEW,1
ZIEBA-RUSEVICIUS JOA,1
SZCZESNY ADOLF,4
DYJAK SLAWOMIR,1
KONOPKA MIROSLAW,1
FALAS RADOSLAW,2
PILSNIAK LUCJAN,1
BOLEWSKI LUKASZ,1
WRZESINSKI JAN,1
TUZNIK FRANCISZEK,5
NAREWSKI KRZYZSTOF,1
MATYSIK STEFAN,1
SZCZESNY ROMAN,4
EMO NEON,1
SLIWKA TADEUSZ,1
K ANDRZEJ,1
GREZIAK MICHAL,1
CZUPRYNAIK RAFAL,1
STEPIEN KRZYSZTOF,1
KOTYLO KAROL,1
POLCHLOPEK JAN,1
KAZMIERCZAK JACEK,1
GASINSKI KAROL,5
MACHALEK MICHAL,1
GIELMUDA PIOTR,1
LYCZKO MONIKA,1
MARC PAWEL,3
LORENC TADEUSZ,1
GLISCINSKA EULALIA,1
RZESKA ALICJA,1
DOMASTOWSKI WIESTAW,2
GROMADA JUSTYNA,1
KASPERSKI BOGUSLAW,1
KONECHNA MAL,1
WYDRA ALICJA,1
KIERUJ MARIUSZ,1
WLASZCZUK ADAM,1
SZYDLIK PIOTR,1
BAJOREK JERZY,1
BRZENINSKI MACEIJ,1
NOWINSKA KRYSTYNA,1
GAZDZIK FRANCISZEK,1
ANDZHEJ GUL,1
OKONIEWSKA KRYSTYNA,1
ANDRZHEJ STENTSEL,1
ABRISOVSKAYA-TIMINSKAYA IDA,1
SITNICKI RYSZARD,1
WISNIEWSKA OLGA,2
JEDRYKA TADEUSZ,13
VOGT ADRZEJ,1
OSTAFINSKA ALEXANDRA,1
FUDALA ADAM,1
MOSCICKI IRENEUSZ,1
PERKOWSKI KRZYSZTOF,1
ZAPOLSKA-DOWNAR DANUTA,1
JEDRZEJKA KAMIL,3
ZYZAK ADAM,1
RAJCHEL BOGUSLAW,1
SUKHI JANINA,1
JUSZKO RAFAL,5
KLUSEK KAZIMIERZ,1
SZYMENDERA JANUSZ,3
BUCZKOWSKI ROMAN,1
JELICZ MICHAL,1
HAJDUK WOJCIECH,1
WIESLAW STREK,1
MISKIEWICZ MAREK,6
RYNG STANISLAW,1
DRELA NADZIEJA,1
LORENC ROBERT,2
MARKOWSKI LEON,1
PINDA ALEKSANDER,1
KOSTKA LUKASTZ,1
KRAWIEC STANISLAW,1
DANKO JOZEF,6
RUCHAJ ZBIGNEV,1
MICEWICZ JAROS,1
LESNIEWSKI MARCIN,3
KLUDKIEWICZ DOMINIK,16
PODWINSKA ZUZANNA,1
MINIOR KRZYSZTOF,8
RYZKO ANDRZEJ,1
BIALY MIKOLAJ,1
PIWOWARSKI WLODZIMIERZ,1
KLACZKOW TOMASZ,1
PARUSZEWSKA GEB,1
PESTA EDYTA,1
SYMYKALA ZBIGNIEW,1
SKIMINA ZYGMUNT,1
ANOSOWICZ ZBIGNIEW,1
LYCZKO KRZYSZTOF,1
BORKOWSKI WOJCIECH,1
PAWLOT HENRYK,1
SOSNOWSKI WLODZIMIERZ,6
MUHLENBECK EDWARD,1
NIEMCZAK MICHA,1
KANISZEWSKI STANISLAW,1
SAKOWSKI HENRYK,1
DRESZER-DROGOROB JOANNA,1
ZUK JACEK,1
CHOJNACKI RAJMUND,2
PETROVICH MARIUSH,1
MARSZYCKI J,1
